fold,epoch,train_precision,train_recall,train_f1,train_auroc,val_precision,val_recall,val_f1,val_auroc
2,85,0.3099802849280765,0.47763158967232644,0.35702906619417807,0.8715849769068424,0.33997369268842415,0.4978771584534362,0.35703428603351706,0.8652895910282364
2,86,0.3126781780622503,0.4747670409901584,0.35912469866223473,0.8721555532387124,0.3467082299301153,0.5230574740659903,0.37271577536133677,0.8676267825481436
2,87,0.30645059320270895,0.47325319993626935,0.3513933457846012,0.8692684107587906,0.3510804406382445,0.5073395738151681,0.3674375795546091,0.865440312050568
2,88,0.31122438184410184,0.4700976920493,0.35453928450557964,0.8719895776418773,0.35489233118113456,0.5176909973827211,0.3684952764241594,0.8667152736520709
2,89,0.30534711409706106,0.4765168640273574,0.35795906046977954,0.8710782499537753,0.34446862380935706,0.522352196429437,0.36816689418409787,0.867209657672885
2,90,0.30087827688334606,0.4757738573908275,0.35692089838541,0.8721006604955084,0.343207376182072,0.5113124480159483,0.3747659504432434,0.8666639688120293
2,91,0.3036471184111254,0.47858197890563037,0.35863033826416574,0.8752587391041176,0.3354789161622554,0.5203290842224119,0.3629007347053484,0.8656548004984923
2,92,0.2984061332296966,0.47805712345604073,0.3550858887618691,0.8720556383033671,0.34886680607633486,0.5143070226957583,0.3683984588314411,0.8677819298914721
2,93,0.30973732153695926,0.48127055735130597,0.3643135123233161,0.8740668904535959,0.3484322757114801,0.5121512296329768,0.35831428790212316,0.8655670052976049
2,94,0.3069017987378887,0.480953260908161,0.3599545358968054,0.8740964704346714,0.33760712837974677,0.5186980867278561,0.3627035739421181,0.8688012028173939
2,95,0.3028947316095072,0.4720614207599356,0.3534284610546041,0.8702645587124404,0.3458963634477794,0.5221630340028717,0.3697257465695767,0.8673956515106428
2,96,0.3079598724944401,0.4878268663411282,0.36469187401169506,0.874413325386322,0.3376311285391408,0.5104962853065637,0.3555477340764021,0.8638110236127658
2,97,0.3005049092683092,0.47949892501666996,0.3568320946483712,0.8718762386932121,0.3378146634466108,0.5160584658471984,0.36360064824026855,0.869195049124707
2,98,0.3016707973184835,0.4825178133036062,0.35956998579578464,0.8740099125609677,0.3501784630960797,0.5155233166525162,0.3672550165189183,0.8680271952730962
2,99,0.31453584658270445,0.4743293498268303,0.3606001468175747,0.8762669905960195,0.3504716202438551,0.5097607455325031,0.3649800093434011,0.868221138767546
2,100,0.3043527980286079,0.47557676369947044,0.35588958609346977,0.872757781331383,0.34824018302218596,0.5209247607835528,0.37291422886997566,0.8674255649661131
